id,course_id,rate,date,display_name,comment
125479254,4689444,2.0,2022-10-06T22:05:30-07:00,Fabio,"O instrutor tem boa vontade e conhecimento do tema, mas infelizmente o curso parece mais uma palestra com vários conceitos apresentados, do que um curso para aprendizado.
Abaixo aponto algumas observações importantes para que o curso possa vir com uma roupagem diferente futuramente é assim, atingir o seu objetivo:

1. No descritivo diz sobre prática, mas não há nenhuma. É apresentado uma tabela com dados de área, população e densidade demográfica, mas não vai além disso. Nenhum dos conceitos possui uma atividade a ser desenvolvida junto com o instrutor, algo um pouco incomum dos cursos em linha geral aqui na Udemy;

2. O som/áudio  tem uma qualidade mediana e da 3ª aula em diante ele fica mais abafado ainda e vai assim até o fim;

3. Durante todas os vídeos há um barulho de raspagem (não sei se é de algum objetivo na mesa ou no computador) que ocorre constantemente, o que atrapalha demais a atenção já que a qualidade do áudio é mediana como dito anteriormente;

4. Não vi o material apresentado anexado e como há muitas informações, poderia ter disponibilizado os slides;

5. Embora ele tenha falado sobre o levantamento de informações no Google, não disse e nem apresentou os resultados finais do estudo da lanchonete. Poderia ter apresentado exemplos de mapas, falado sobre o conceito de mapa de calor e coroplético. Para quem nunca fez um antes, provavelmente terá muitas dificuldades de tangibilizar todos os conceitos verbalizados.

6. E por último poderia ter falado de alguns softwares (Qgis) e plataformas que oferecem serviços e dados organizados e atualizados e que não são de alto custo e podem ser contratados por demandas específicas. A ideia aqui é para introduzir o tema apenas e mostrar que há muito mais que o Google Maps, por exemplo.

A ideia do conteúdo em geral é interessante e se esses ajustes forem realizados, tenho certeza de que todos (o instrutor e os alunos) ganharão muito com isso!"
98922884,4175716,5.0,2021-10-28T09:26:15-07:00,Mark,Good as a basic course - has a few suggestions that I didn't know about and will use. Thank you!
57479719,3144036,5.0,2020-06-04T22:08:59-07:00,Tülay,"merhaba , kursu içeriği sıkıcı bir uzun anlatımdan uzak. bana programı hiç bilmeden öğreten ve zamanımdan çalmayan bir kurs. keyifle dinledim. teşekkür ederim.."
58727884,3142482,5.0,2020-06-17T13:05:16-07:00,Florentina,"Me encantó el taller! Para empezar, es súper personalizado, las chicas están re presentes en el proceso, te brindan un lugar de escucha para compartir tus reflexiones, dudas, resultados, experiencias. Es un espacio que ayuda un montón al desarrollo de reflexiones, abrir la mente y pensar mas allá. 
El recorrido del taller es muy ameno, los módulos son de una duración breve que te permite con sólo unos minutos al día poder realizarlo sin problemas. 
Además, las chicas no sólo se quedan con la teoría, sino que plantean ejercicios para aplicar cada herramienta, que me parece lo más importante y valioso. Todas las ejercitaciones me ayudaron mucho a poner en práctica lo visto, a pasar a la acción. Me resultaron herramientas muy concretas y útiles para ejecutar todo lo aprendido. 
Otra de las cosas que más me gustaron fueron los ejemplos que las chicas ponían a disposición en cada tema que se trataba. Me ayudó mucho con la comprensión, y con la ejecución de los ejercicios, lo sentí una guía re valiosa. Y no solo se quedan en unos pocos ejemplos, sino que profundizan en cada uno, y brindan, en cada módulo, archivos descargables con más ejemplos y demás herramientas útiles para el transcurso del taller. Y también otro aspecto súper valioso para el proceso de aprendizaje fue la relación de todos los conceptos. Durante el taller, las chicas enfatizaban mucho en la relación que se podía trazar entre todos los temas, retomaban y repasaban muchos conceptos, lo que me ayudó mucho a poder fijarlos. Para el recorrido del taller, me pareció super poderoso poder encontrar y trazar relaciones entre los módulos. 
Me encantó!!! Me ayudó a de a poco empezar a conocerme más a mi misma, a poner en práctica acciones que me ayuden a mejorar, a observarme y poner énfasis en lo que puedo y necesito trabajar, a enfocarme en aspectos que para mi antes resultaban invisibles. Las felicito por el taller tan lindo que crearon!"
115500158,4686130,5.0,2022-06-02T11:09:55-07:00,Disha,Explained it very well
66690788,3114460,1.0,2020-09-19T14:06:19-07:00,Abhilash,No explanations as to why an answer is correct or incorrect. No references provided for the answers claimed to be correct. Do not buy this course.
116892862,4686374,5.0,2022-06-21T06:00:56-07:00,Markol,"I was looking for some new ideas how to cook vegan. And I found a lot of great ideas inside this course, even for my non vegan cooking. It seems like the instructor was a lot in Asia, I can see the Asian influence in his cooking. Very nice. I already purchased another course from this instructor and I must confess, I like all of his courses. This course is very easy to follow, full of joy and fun and the instructor knows how to motivate me to keep on watching without getting bored. Thanks for that, this is what I miss a lot in other video courses, some times. I was laughing a lot about the behind the scenes video, thanks so much for making it part if that video course. That was super funny. I will definitely cook all the recipes, very inspiring. I can recommend this course for everyone who wants to see how easy you can make a great dish lay with just a few fresh ingredients. Very nice!"
95041372,4176062,1.0,2021-09-09T07:51:29-07:00,Volker,"Nein, keine Prüfungsfragen"
97920922,4172008,5.0,2021-10-15T08:29:03-07:00,Marek,"Wow! mi aspettavo un corso di meditazione da seguire come sottofondo e invece si è rivelato molto di più. 

Per ora ho messo in pratica solo la prima di meditazione e, per quanto non sappia precisamente come mi senta in merito, scuote eccome!

Mi sono spoilerato anche le altre meditazioni e tutti i video vanno dritto al punto. 

Il corso è più profondo di quanto potessi immaginare. 

Per ora più che soddisfatto!"
67587950,3117060,2.0,2020-10-01T15:49:11-07:00,Ram,So many English grammar errors and typo. Long winding sentences. Combined they make the questions incomprehensible. Consequently you understand them incorrectly and get the answers wrong. Questions are pretty good though.  I hope the instructor corrects them and republishes.
118095200,3117402,3.0,2022-07-06T03:02:03-07:00,Fırat,Bilgiler kendini çok tekrar ediyor aynı şeyleri her videoda duydum benim gibi not alarak öğrenen insanlar için epey sıkıcı geçer benim öyle oldu.
61628092,3113514,4.0,2020-07-19T05:04:26-07:00,Saurabh,It was good and knowledgable. But it could have been in more detailed form. All in all it was a good one.
83006424,3119756,5.0,2021-04-21T07:24:08-07:00,Leonardo de Oliveira,"O Messias manja muito de baixo e domina todos os estilos.To viciado nas aulas e em tocar rsrsrs...
 obrigado professor"
117501506,4685844,2.0,2022-06-28T16:40:23-07:00,Gabriel,perguntas totalmente sem nexo como a questão 29
122336848,4170692,4.5,2022-08-29T07:20:06-07:00,José Benedito Bogéa Junior,Esclarecedor
118968344,4687714,1.0,2022-07-17T15:44:37-07:00,Pawel,no resources
99626206,4171752,4.5,2021-11-07T10:47:08-08:00,Brian,I am just learning to make videos. I found this course very interesting with lots of practical examples. I've learnt a great deal and now need to go out there and practise. I really enjoyed the course and I'll need to go back over it again as it covers a lot of material. A couple of sound glitches but nothing to moan about the content is very good.
57988091,3127338,4.0,2020-06-10T00:39:14-07:00,Axel,"Der Kurs ist super, vor allem die Vorübungen, die sonst beim Tanzen kaum gezeigt werden. 5 Sterne hätte es gegeben, wenn sie ein Ansteckmikro benutzt hätte, damit die Stimme nicht so hallt, und wenigstens in einem Video die Techniken mit einem Mann als Paar gezeigt hätte."
122842102,3131330,2.0,2022-09-04T06:20:02-07:00,Carlos,"O instrutor propõe uma avaliação, mas não encontrei um link para o formulário, ele simplesmente não deixou nenhum material complementar para o formulário, embora  ele faça parecer que esta avaliação seja muito importante para a continuação do curso. Ainda tentei o Google Worksheet, como aparece no vídeo, no entanto, não funcionou; perdoe-me se eu estiver errado. não vou continuar o curso pois tenho outros cursos, aqui na domestika, para realizar e não  posso perder tempo. Obrigado."
46834776,899948,5.0,2020-03-06T09:29:05-08:00,Fernando,"Yes, it is what I need, and even more! The instructor is excellent."
69675028,3120960,5.0,2020-11-01T18:01:09-08:00,Enrique Fernando Nuñez,"En definitiva, el camino es individual. Ese material, conferencias, experiencias, escritos y la disposición de los  conferencistas hacen que uno se interese por darse cuenta, aceptar y proponer un sistema de desarrollo y crecimiento desde el punto en que uno mismo se encuentra.
Nadie hará las cosas por mí, más ayudarán bastante los demás, con sus conocimientos y ejemplos, en caso de tomar la decisión de dar el paso siguiente."
107465544,4173804,5.0,2022-02-14T03:22:52-08:00,CRGB Training,This course is very useful for present scenario of Business and work place environments. Teaching skill of Shri Srivastva Sir  is excellent .
118419470,4687722,4.0,2022-07-10T16:41:01-07:00,Jimmy,"great course,  but short. Not in depth  but would give you an overview idea"
69103954,3123472,1.0,2020-10-23T22:35:28-07:00,Banzita,"I was looking forward to having some fun producing animation easily on my phone.  But this course was done very unprofessionally from start to end.  And the Plotagon App is full of bugs.   Too bad, the idea of behind Plotagon was excellent!"
126225712,894722,5.0,2022-10-17T00:45:25-07:00,Muhammad,For now it seems like a very high quality course. I believe that I will say that at the end fo the course also
118376460,4686072,4.5,2022-07-09T22:45:34-07:00,Henny,Sangat membantu pekerjaan baru saya
69747688,3130154,5.0,2020-11-02T18:43:21-08:00,Steve,I am now looking forward to my trip to Japan. I like the idea of the transportation card. This way I do not have to carry a lot of change. And looking at the fish market made me hungry. I am glad I found this site. Well worth the money. Steve in New York
63081824,3122456,3.5,2020-08-05T03:53:21-07:00,Rohit,good
81664672,3122398,5.0,2021-04-05T00:30:07-07:00,Deborah,Really enlightening course. Really enjoyable.
92870346,897981,5.0,2021-08-14T04:20:40-07:00,Maurício,"Muito produtivo o curso, fiquei com mais conhecimento."
116683500,4714058,5.0,2022-06-18T05:20:27-07:00,Huma,"Jameel Sir is exceptional and his training has helped me a great deal!
I suggest everyone to take up his IELTS classes for a great score.
Thank you so much Sir!"
123813454,4714266,2.0,2022-09-16T04:37:58-07:00,Bruno Silva,"As perguntas são até atuais, porem parecem que  foram traduzidas, não tem concordância, tem uma que pergunta sobre os manuais do linux que ela chama de ""homem"" em vez de ""man"", entre outras perguntas. Tem outra que pergunta qual comando usando para montar partições, na resposta está ""montar"" em vez de ""mount"""
64194662,3298486,5.0,2020-08-19T01:59:49-07:00,Ali Raza,"Great easy to share knowledge Thanks 
way of speaking is superb"
119759230,4715802,5.0,2022-07-27T06:39:00-07:00,ジョン,わかりやすく、かつ仕事に役立つコンテンツ。大変勉強になりました！ありがとうございました。
118780386,4713762,5.0,2022-07-14T15:01:24-07:00,Iñigo Saenz,"Me ha encantado! He aprendido un montón de técnicas para servicios que nos encontramos habitualmente en el cuerpo de bomberos de la Generalitat de Catalunya i que me permitirán trabajar con mucha más seguridad de lo que hacíamos hasta ahora.. Espero empezar a utilizarlas pronto.
Muchas gracias."
88510888,4140986,5.0,2021-06-24T11:33:17-07:00,Isabel,I passes  exam with 90% thanks you
125382628,4713688,5.0,2022-10-05T19:46:55-07:00,Paul,Thank you for taking time to research your content well and presenting it in the clearest way possible.
94972370,3306356,5.0,2021-09-08T11:15:25-07:00,Damian J,The presenter is direct and to the point with instructive advice and examples.
116251410,4715454,5.0,2022-06-12T23:54:36-07:00,Miguel angel Vargas,Si
80223500,3305042,5.0,2021-03-16T18:25:12-07:00,Mudi,شرح واضح ومبسط
88803100,4141694,5.0,2021-06-28T07:25:31-07:00,Lucas,"Muito bom usar curso, gostei da facilidade de aprender e bem didático!"
116701746,3294876,4.0,2022-06-18T12:13:46-07:00,Rozsa,"Succinct with nice animations, it might be nice to have more examples."
113081058,3306742,5.0,2022-05-02T06:08:43-07:00,Varga,It is easy to learn.The teacher is exellent.
114389580,4141174,1.0,2022-05-19T13:34:36-07:00,Ed,"Gone through 25 questions so far.  Bad spelling, wording and phrasing in places.

Ended test early to get a sense of detailed answers as to why a question is correct or incorrect and there is nothing.  Do not purchase this course if you are looking for a study aid that explains the answers."
